year,sex,age,model,n,n_low,n_high,negll,converged,alpha,beta,nu,tau,mu1,mu2,sig1,sig2,w,lowc,highc,p_low_model,p_high_model,eta_year,lam,gmm_q,gmm_chi2,has_guv,wedge
1951,1,41,dpln,8413,293,5818,7631.952190164024,True,4.55346486160631,0.9783271574118468,8.873542307831706,0.2741437595142941,,,,,,200.0,2600.0,0.025825399696344422,0.6824254663876829,17.732628775902448,0.0,nan,nan,0,nan
1951,1,42,dpln,8336,296,5688,7769.871172785968,False,9.382719546065475,1.0452902788769185,8.74049519864404,0.10409835647265539,,,,,,200.0,2600.0,0.024778456855159427,0.6382001242190078,17.732628775902448,0.0,nan,nan,0,nan
1951,1,43,dpln,8144,283,5691,7358.571258197255,False,9.808687125520134,1.0883320298027142,8.728377621479087,0.10715894451708939,,,,,,200.0,2600.0,0.02167784198745324,0.646526975438152,17.732628775902448,0.0,nan,nan,0,nan
1951,1,44,dpln,7959,293,5448,7346.707380675458,True,9.612955523291326,1.079740108575961,8.707409695242342,0.10154816304452312,,,,,,200.0,2600.0,0.022791405304592356,0.6364698626698888,17.732628775902448,0.0,nan,nan,0,nan
1951,1,45,dpln,7478,241,5160,6830.690533258994,True,9.622333043648919,1.0897550550640687,8.718285327121205,0.10085410544624147,,,,,,200.0,2600.0,0.02174929890509682,0.6440650280719036,17.732628775902448,0.0,nan,nan,0,nan
1951,1,46,dpln,7378,289,4980,6985.3693094396385,True,10.731999712373117,1.0452656359398171,8.713190007667258,0.09627905767038918,,,,,,200.0,2600.0,0.025801408314071236,0.6232874244753653,17.732628775902448,0.0,nan,nan,0,nan
1951,1,47,dpln,7117,281,4827,6604.729499569578,False,37.35622612494262,0.9996448742894329,8.913099232491506,0.10614400594424106,,,,,,200.0,2600.0,0.026403019487016125,0.6570732539057842,17.732628775902448,0.0,nan,nan,0,nan
1951,1,48,dpln,6879,264,4611,6576.095720142655,True,55.0985462564044,0.9772460582176343,8.941322385111729,0.10440919245598554,,,,,,200.0,2600.0,0.02808589579775036,0.6555826424986206,17.732628775902448,0.0,nan,nan,0,nan
1951,1,49,dpln,6833,287,4540,6595.227843898325,True,81.39107259579569,1.0220540796856565,8.793931210547916,0.09717486007212503,,,,,,200.0,2600.0,0.027868632765058084,0.6166230389359832,17.732628775902448,0.0,nan,nan,0,nan
1951,1,50,dpln,5997,212,3970,5697.44034170934,False,9.962966063004984,1.0855889668432543,8.659343043728208,0.10589453211941961,,,,,,200.0,2600.0,0.02362358841396468,0.617500844701872,17.732628775902448,0.0,nan,nan,0,nan
1951,1,51,dpln,6544,280,4128,6640.9224745520805,True,9.034178382726319,0.9925482811861974,8.653871724924805,0.11309218557828622,,,,,,200.0,2600.0,0.03243591597970887,0.5863159977390162,17.732628775902448,0.0,nan,nan,0,nan
1951,1,52,dpln,5594,242,3592,5637.1362215079835,True,16.764817835311373,1.0097373917265366,8.678020387864848,0.11874456184345349,,,,,,200.0,2600.0,0.03130711632539014,0.5827144730237148,17.732628775902448,0.0,nan,nan,0,nan
1951,1,53,dpln,5713,234,3581,5827.758458511164,True,13.997689395735536,1.0235463518382966,8.633214475978825,0.11859277030113592,,,,,,200.0,2600.0,0.0309114927480853,0.573132950258118,17.732628775902448,0.0,nan,nan,0,nan
1951,1,54,dpln,5496,239,3461,5549.558806897991,True,6.610221399525944,0.9315434344072508,8.860166089091281,0.3946895056680394,,,,,,200.0,2600.0,0.03397042134689364,0.6298379290477738,17.732628775902448,0.0,nan,nan,0,nan
1951,1,55,dpln,5466,215,3461,5478.00581612471,True,9.951522326644437,1.055365954758913,8.601833341416505,0.11192159042545509,,,,,,200.0,2600.0,0.027869062423586766,0.5824194635305352,17.732628775902448,0.0,nan,nan,0,nan
1951,1,56,dpln,5286,227,3305,5344.725458529576,True,3.1034904614704386,0.9477693691345284,8.648927370488598,0.2512918782394185,,,,,,200.0,2600.0,0.03291771556534632,0.6257351678875211,17.732628775902448,0.0,nan,nan,0,nan
1951,1,57,dpln,5115,200,3232,5145.558104397797,True,10.200231293820485,1.0495904902400217,8.602532893536141,0.11271471893914504,,,,,,200.0,2600.0,0.028466790046378497,0.5797353634676777,17.732628775902448,0.0,nan,nan,0,nan
1951,1,58,dpln,4997,217,3081,5137.762734088255,True,10.868472087000955,1.032572892721769,8.589075721052728,0.11277843152632497,,,,,,200.0,2600.0,0.030748089224981973,0.5654439083781083,17.732628775902448,0.0,nan,nan,0,nan
1951,1,59,dpln,4969,224,3009,5242.415017333955,True,11.784069500531947,0.9987240080600324,8.594943647233029,0.11328135038420363,,,,,,200.0,2600.0,0.03448015712100324,0.5532225904328996,17.732628775902448,0.0,nan,nan,0,nan
1951,1,60,dpln,4362,204,2540,4739.810370301616,True,10.148567917465213,0.9765454739131078,8.559477642178262,0.11802833451902436,,,,,,200.0,2600.0,0.03801017903578839,0.5347179973621297,17.732628775902448,0.0,nan,nan,0,nan
1951,1,61,dpln,4321,219,2462,4728.310103687483,False,3.390084046570377,0.9211698759642708,8.55550817475,0.28740845543260873,,,,,,200.0,2600.0,0.04052835928822848,0.5697589932687948,17.732628775902448,0.0,nan,nan,0,nan
1951,1,62,dpln,4079,168,2335,4340.50388580059,True,11.094847809298717,1.061419563643439,8.509528096900457,0.10316137753056807,,,,,,200.0,2600.0,0.030384852396922745,0.5375993904549752,17.732628775902448,0.0,nan,nan,0,nan
1951,1,63,dpln,3912,176,2131,4378.131101778361,True,10.615642444823571,0.9877201206926407,8.502423568133983,0.11051040357355327,,,,,,200.0,2600.0,0.03886079978369533,0.5104737367280238,17.732628775902448,0.0,nan,nan,0,nan
1951,1,64,dpln,3225,140,1779,3575.473533923219,True,11.388575215247727,1.0114512269150222,8.498138435870484,0.10594354061520206,,,,,,200.0,2600.0,0.036304644764038496,0.5139716951721952,17.732628775902448,0.0,nan,nan,0,nan
1951,1,65,dpln,3149,172,1534,3681.414501850897,True,16.490345816606283,0.979227447740784,8.433376323067378,0.08561280724050604,,,,,,200.0,2600.0,0.04397617514314162,0.4579724523122466,17.732628775902448,0.0,nan,nan,0,nan
1951,1,66,dpln,2646,201,1271,3307.1548573829023,True,9.308592756469947,0.7907246680895624,8.487831563173396,0.10779343521558048,,,,,,200.0,2600.0,0.07427915102557693,0.4354668895336028,17.732628775902448,0.0,nan,nan,0,nan
1951,1,67,dpln,2394,173,1113,2984.6697053778857,True,5.256646838585143,0.8181867528137792,8.481095067641778,0.2762748882750842,,,,,,200.0,2600.0,0.06566299456316191,0.46487516997102396,17.732628775902448,0.0,nan,nan,0,nan
1951,1,68,dpln,1815,143,782,2344.1111694989786,True,10.634602478529269,0.8029823331028632,8.403483328305137,0.091480836356676,,,,,,200.0,2600.0,0.07703563412932758,0.39581701035173134,17.732628775902448,0.0,nan,nan,0,nan
1951,1,69,dpln,1610,136,683,2091.0423905425,True,7.511605272469404,0.7854634932192315,8.489080567155137,0.4132028673981486,,,,,,200.0,2600.0,0.07784676904807801,0.4221382942133083,17.732628775902448,0.0,nan,nan,0,nan
1951,1,70,dpln,1310,125,487,1734.841539615108,True,9.083298753492695,0.7942952222393578,8.416144447347058,0.3822586544091205,,,,,,200.0,2600.0,0.08092663751981725,0.38602129820784314,17.732628775902448,0.0,nan,nan,0,nan
1951,1,71,dpln,1199,105,453,1595.9092175706699,True,11.03338621484554,0.794584269769572,8.420865695860991,0.4292718005538915,,,,,,200.0,2600.0,0.08270319729668883,0.37739600779463256,17.732628775902448,0.0,nan,nan,0,nan
1951,2,15,mixture,1070,802,1,736.3411765528314,True,,,,,5.788595087423472,4.0,0.3383951037676645,1.322772632868651,0.11286301871050947,200.0,2600.0,0.7506998507038406,0.0015497288953105854,17.732628775902448,0.0,nan,nan,0,nan
1951,2,16,mixture,3437,2057,1,3113.8728992433767,True,,,,,5.966970926602948,4.294287257103399,0.5082203339284641,1.2383073300573915,0.2772911687923703,200.0,2600.0,0.5979567173454137,0.0014536935100832313,17.732628775902448,0.0,nan,nan,0,nan
1951,2,17,mixture,5046,2070,1,5814.244981368219,True,,,,,6.1481746541675175,4.0,0.6845999387316096,0.3730565111476389,0.6578152920322003,200.0,2600.0,0.41263677190677617,0.004024706120374195,17.732628775902448,0.0,nan,nan,0,nan
1951,2,18,mixture,6487,1479,25,8020.009025783873,True,,,,,6.96394525485314,5.556284248078101,0.41892591282874714,0.9221689883556493,0.4218694991900826,200.0,2600.0,0.22539247142330204,0.010283707791303607,17.732628775902448,0.0,nan,nan,0,nan
1951,2,19,mixture,7127,1326,195,9112.671227934889,True,,,,,7.412058737697016,5.899893338850793,0.29255955070672096,1.0370920024938324,0.38416420865076967,200.0,2600.0,0.17301103087947264,0.04159047486809573,17.732628775902448,0.0,nan,nan,0,nan
1951,2,20,mixture,6850,1108,313,8658.59024042005,True,,,,,7.528509952880197,6.0744254683875525,0.23865816095440903,1.074073172733676,0.3748452231071621,200.0,2600.0,0.14689120945060985,0.060072706497151754,17.732628775902448,0.0,nan,nan,0,nan
1951,2,21,mixture,6807,1054,508,8817.922986495869,True,,,,,7.533652349141729,6.058763750655588,0.2896747761756675,1.1233850416823057,0.42072904671499234,200.0,2600.0,0.14436999836598652,0.08501940681249213,17.732628775902448,0.0,nan,nan,0,nan
1951,2,22,mixture,6417,982,632,8479.064630404666,True,,,,,7.556391663501817,6.0650081335365424,0.31464318969157035,1.1618276008107538,0.43505145986959054,200.0,2600.0,0.143869117068057,0.1060240882638327,17.732628775902448,0.0,nan,nan,0,nan
1951,2,23,mixture,6037,907,772,8121.873392359141,True,,,,,7.566091233563422,5.990425050842706,0.36940178783129324,1.191449323339108,0.48258701555172356,200.0,2600.0,0.14521475081406912,0.13161683732521634,17.732628775902448,0.0,nan,nan,0,nan
1951,2,24,mixture,5801,922,823,7980.4283231030795,True,,,,,7.592929695601122,5.986237073720468,0.3780755840196412,1.215049437003256,0.4620704396899323,200.0,2600.0,0.15365444869651856,0.1425652109690243,17.732628775902448,0.0,nan,nan,0,nan
1951,2,25,mixture,5286,801,848,7409.319198362443,True,,,,,7.616101258795046,6.021546708060511,0.4061019296197499,1.1881253087825203,0.4525345928901603,200.0,2600.0,0.14855845298725626,0.1559646055588767,17.732628775902448,0.0,nan,nan,0,nan
1951,2,26,mixture,5157,873,886,7326.550271860671,True,,,,,7.562063816162907,5.794706491038816,0.5047070168948324,1.2560810743513728,0.5161224363945274,200.0,2600.0,0.1675937409817374,0.16619627769329387,17.732628775902448,0.0,nan,nan,0,nan
1951,2,27,mixture,5308,794,938,7445.1221718990055,True,,,,,7.575380579555982,5.900279142612213,0.48064591735446965,1.2214188005230802,0.5195189698469843,200.0,2600.0,0.14946066229796565,0.16861215521154657,17.732628775902448,0.0,nan,nan,0,nan
1951,2,28,mixture,4736,748,849,6780.4727202030335,True,,,,,7.604413089891169,5.937312310915193,0.4838258458192413,1.2043436125678821,0.4747463971387547,200.0,2600.0,0.15645067980507665,0.16950859239050226,17.732628775902448,0.0,nan,nan,0,nan
1951,2,29,mixture,4760,745,827,6760.9904789432585,True,,,,,7.594272896009727,5.918546223141315,0.47022399704418016,1.201516256133592,0.4857273369050071,200.0,2600.0,0.15575059645200656,0.1649118376322427,17.732628775902448,0.0,nan,nan,0,nan
1951,2,30,mixture,4660,677,848,6578.337365719342,True,,,,,7.596452022052827,5.962628620265241,0.47375301493954963,1.1954649253320841,0.4975818157370418,200.0,2600.0,0.14530488945109765,0.1707336549356557,17.732628775902448,0.0,nan,nan,0,nan
1951,2,31,mixture,4480,714,813,6409.873854837839,True,,,,,7.541958474315029,5.779644880366034,0.5490677281916798,1.2162490455165582,0.5371986304989426,200.0,2600.0,0.16020845821000226,0.17005023790203164,17.732628775902448,0.0,nan,nan,0,nan
1951,2,32,mixture,4205,622,758,5950.718171256539,True,,,,,7.588908291845355,5.9719552868196395,0.4825904835742492,1.2076477998248834,0.4929075611648089,200.0,2600.0,0.14629013462409668,0.17014828474758065,17.732628775902448,0.0,nan,nan,0,nan
1951,2,33,mixture,4255,607,818,6031.51397831507,True,,,,,7.559497357695705,5.875306280739464,0.5445954835785174,1.2031096750273857,0.54627708348009,200.0,2600.0,0.1432777146367596,0.17993521867925713,17.732628775902448,0.0,nan,nan,0,nan
1951,2,34,mixture,4149,578,760,5848.100154658736,True,,,,,7.600911134513654,6.023636353085088,0.4730919702376986,1.1835372066795817,0.49147867669431883,200.0,2600.0,0.1372964879387149,0.1728689550581258,17.732628775902448,0.0,nan,nan,0,nan
1951,2,35,mixture,4114,561,754,5735.065625501432,True,,,,,7.527104652883039,5.831134330342048,0.534426847701941,1.195474993684594,0.5797911611732,200.0,2600.0,0.13779901841674605,0.1721858491807196,17.732628775902448,0.0,nan,nan,0,nan
1951,2,36,mixture,4208,580,787,5836.740731962898,True,,,,,7.59012509984942,5.939809227350593,0.4683964423806879,1.2029931246949654,0.5387409716291024,200.0,2600.0,0.13696259450898035,0.17612633402466146,17.732628775902448,0.0,nan,nan,0,nan
1951,2,37,mixture,4282,525,788,5927.68408535867,True,,,,,7.569237466701388,6.061922497297418,0.48622158580751096,1.1630462598097457,0.5267619720825537,200.0,2600.0,0.12102346084683045,0.17237001558143314,17.732628775902448,0.0,nan,nan,0,nan
1951,2,38,mixture,4098,557,782,5685.968337014117,True,,,,,7.538038407552933,5.854822845138022,0.529428043264265,1.2274670512197565,0.5837917292572256,200.0,2600.0,0.135332183667597,0.17851893986383763,17.732628775902448,0.0,nan,nan,0,nan
1951,2,39,mixture,4213,528,825,5857.047203332349,True,,,,,7.547863237343573,5.932675777651587,0.5417352309873021,1.1886160680232745,0.578780864135824,200.0,2600.0,0.12501737289258666,0.18415378338086144,17.732628775902448,0.0,nan,nan,0,nan
1951,2,40,mixture,4038,461,814,5541.815101538965,True,,,,,7.610375304803161,6.124976723814234,0.46749159637991355,1.1618798268807717,0.53072569379441,200.0,2600.0,0.11187147040536395,0.18776502554772134,17.732628775902448,0.0,nan,nan,0,nan
1951,2,41,mixture,3976,496,792,5472.681135995095,True,,,,,7.584397067486589,5.980449387880171,0.4910345486381472,1.193359150308823,0.5654634449427549,200.0,2600.0,0.12331988715273173,0.18608597825914006,17.732628775902448,0.0,nan,nan,0,nan
1951,2,42,mixture,3851,443,822,5284.3567706581,True,,,,,7.602883160826337,6.037422732782346,0.5023010139712396,1.185880789856025,0.5714079897731644,200.0,2600.0,0.11424620499318075,0.19911675978545818,17.732628775902448,0.0,nan,nan,0,nan
1951,2,43,mixture,3866,454,848,5288.5080802871325,True,,,,,7.561964624593594,5.835674750484677,0.558525853084811,1.217547058113157,0.6394367620302687,200.0,2600.0,0.11881523470615481,0.2057765032450974,17.732628775902448,0.0,nan,nan,0,nan
1951,2,44,mixture,3780,432,852,5204.807639619607,True,,,,,7.571229109205603,5.915392275619557,0.5648374413068104,1.2061229065881482,0.621906098505498,200.0,2600.0,0.11513187631911946,0.20826694083130554,17.732628775902448,0.0,nan,nan,0,nan
1951,2,45,mixture,3523,407,751,4785.557568862955,True,,,,,7.576595655835745,5.8671640537670395,0.514549377491443,1.1735567342523567,0.6257263840659819,200.0,2600.0,0.11750146847670637,0.1973072356370984,17.732628775902448,0.0,nan,nan,0,nan
1951,2,46,mixture,3561,380,784,4859.874314711673,True,,,,,7.598740521896291,6.034645994756794,0.5167560128002447,1.159125974525175,0.5941386631484991,200.0,2600.0,0.10659568729401611,0.20410101325582897,17.732628775902448,0.0,nan,nan,0,nan
1951,2,47,mixture,3296,356,729,4494.281868416467,True,,,,,7.585409625984801,5.996321181171144,0.532906769284965,1.1782575106761515,0.6096391909031971,200.0,2600.0,0.1080534614702794,0.2055995903060201,17.732628775902448,0.0,nan,nan,0,nan
1951,2,48,mixture,3070,329,707,4206.147036388263,True,,,,,7.581215125380266,5.946472985561706,0.558080986322975,1.1751358420042974,0.6268697608428889,200.0,2600.0,0.1084546828905177,0.21141450453433455,17.732628775902448,0.0,nan,nan,0,nan
1951,2,49,mixture,2997,332,617,4056.0242149816504,True,,,,,7.536075363308514,5.907138008837562,0.5413079449156154,1.1900842459904015,0.6365432083930409,200.0,2600.0,0.11067422665773428,0.19184872138586784,17.732628775902448,0.0,nan,nan,0,nan
1951,2,50,mixture,2794,286,613,3767.028546051578,True,,,,,7.589060734927439,6.048595536954147,0.519480944957271,1.1728487139884105,0.6103541700340771,200.0,2600.0,0.10177160898617106,0.20610647638488183,17.732628775902448,0.0,nan,nan,0,nan
1951,2,51,mixture,2696,289,564,3684.7904824037487,True,,,,,7.564844582508838,6.022136027057513,0.5342685094584991,1.1558956325094558,0.5997343324916329,200.0,2600.0,0.10631430847740782,0.19511661233771288,17.732628775902448,0.0,nan,nan,0,nan
1951,2,52,mixture,2346,251,493,3172.8298116150117,True,,,,,7.574771394417237,6.0506444889791755,0.513823408252261,1.1849671390074372,0.5970711451879485,200.0,2600.0,0.10587202655666766,0.19690608605886734,17.732628775902448,0.0,nan,nan,0,nan
1951,2,53,mixture,2569,295,488,3505.143717728827,True,,,,,7.517428302717631,5.967569305178535,0.5394619190961848,1.1836063561766328,0.6056962559761654,200.0,2600.0,0.11273894604290013,0.1794628071741275,17.732628775902448,0.0,nan,nan,0,nan
1951,2,54,mixture,2258,242,432,3026.3460533596854,True,,,,,7.537887194965305,5.97789591280068,0.5027226103256831,1.1654327929992385,0.6128061728247474,200.0,2600.0,0.10838151249315724,0.17902415716563191,17.732628775902448,0.0,nan,nan,0,nan
1951,2,55,mixture,2276,251,447,3079.0861241863254,True,,,,,7.535202536871091,5.94612824949018,0.5189685240098257,1.163979672871285,0.6169435367688578,200.0,2600.0,0.11067695664674483,0.18172042802155278,17.732628775902448,0.0,nan,nan,0,nan
1951,2,56,mixture,2068,228,385,2796.7949829413706,True,,,,,7.524476656968025,5.997035783247056,0.5085911963623858,1.1581649895156758,0.5981101061807931,200.0,2600.0,0.10978194724597086,0.17264113867017986,17.732628775902448,0.0,nan,nan,0,nan
1951,2,57,mixture,2011,214,362,2699.5578114734526,True,,,,,7.505772086957605,6.040272513822582,0.5073609280387305,1.154390686329159,0.5968133783049101,200.0,2600.0,0.10491378961120128,0.1665892283067558,17.732628775902448,0.0,nan,nan,0,nan
1951,2,58,mixture,1892,201,280,2501.1571050613684,True,,,,,7.508621061349359,6.1377831208966755,0.44212220672414837,1.11098729201893,0.5463361485873374,200.0,2600.0,0.10204889810233064,0.14271517173292286,17.732628775902448,0.0,nan,nan,0,nan
1951,2,59,mixture,1813,178,310,2387.770522733862,True,,,,,7.535716438468434,6.172041769418932,0.45100285990356365,1.1205199777471548,0.5629466831907486,200.0,2600.0,0.09517699092290384,0.16031172089051557,17.732628775902448,0.0,nan,nan,0,nan
1951,2,60,mixture,1611,164,258,2138.246503232548,True,,,,,7.501692132015623,6.144115291293268,0.4681667199715509,1.1135092659757788,0.559084792955231,200.0,2600.0,0.09865690501348003,0.1500082985359676,17.732628775902448,0.0,nan,nan,0,nan
1951,2,61,mixture,1462,157,225,1978.7600478089275,True,,,,,7.459419869535625,6.058266758180059,0.5044549859191787,1.0914724505172224,0.5597071364311612,200.0,2600.0,0.10705476622627154,0.14010061301129056,17.732628775902448,0.0,nan,nan,0,nan
1951,2,62,mixture,1353,127,209,1805.196059873066,True,,,,,7.459694620056648,6.188193704414539,0.5166802830941721,1.0665723369792484,0.5582211205616379,200.0,2600.0,0.0892679973019816,0.1470318991356648,17.732628775902448,0.0,nan,nan,0,nan
1951,2,63,mixture,1255,108,154,1629.5554232550417,True,,,,,7.425684042500685,6.2316812599978615,0.4808835957153812,0.9982073045858053,0.541913804310505,200.0,2600.0,0.08011448513207227,0.12171251467656595,17.732628775902448,0.0,nan,nan,0,nan
1951,2,64,mixture,1104,120,153,1489.6904877097802,True,,,,,7.385783585422938,6.004724560862633,0.5511097074140334,1.1020823152028791,0.5885308475220511,200.0,2600.0,0.10734332544736513,0.13253572376979553,17.732628775902448,0.0,nan,nan,0,nan
1952,1,15,dpln,2360,1425,1,2029.3624180875913,True,2.944204292680993,0.4967036696977693,6.017464370669046,0.23595064410456448,,,,,,200.0,2600.0,0.6027563858530544,0.000801824087832137,16.39087767975133,0.0,nan,nan,0,nan
1952,1,16,dpln,4987,2122,19,5571.620144059684,True,3.314312050928329,0.5872780745935016,6.465887670391296,0.3971744945380223,,,,,,200.0,2600.0,0.4396879772732765,0.003482077796222227,16.39087767975133,0.0,nan,nan,0,nan
1952,1,17,dpln,6968,1864,112,8999.680649841313,True,7.6888640465261995,0.785973784406854,6.951705432082792,0.5798427782860928,,,,,,200.0,2600.0,0.27426115344021806,0.017481813546126324,16.39087767975133,0.0,nan,nan,0,nan
1952,1,18,dpln,8103,1470,391,10917.25702300502,False,9.788848364215545,0.7692549564304205,7.470496380360482,0.4772155979877042,,,,,,200.0,2600.0,0.18651782239224923,0.05335559038043636,16.39087767975133,0.0,nan,nan,0,nan
1952,1,19,dpln,7644,1090,1185,10875.114672864003,False,10.670628740101208,0.7174400665321055,7.938638436254437,0.4042971832576793,,,,,,200.0,2600.0,0.14700682942293472,0.15449434034704845,16.39087767975133,0.0,nan,nan,0,nan
1952,1,20,dpln,7463,1120,1502,10801.779890588743,True,10.123010582957415,0.6714735087246507,8.07579434233715,0.4288110258508765,,,,,,200.0,2600.0,0.15140861743069822,0.20082252224788422,16.39087767975133,0.0,nan,nan,0,nan
