sex,cohort,source,g0,g1,g2,g3,h_young,h_old,delta,g0_raw,g1_raw,g2_raw,g3_raw
male,2084,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2085,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2086,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2087,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2088,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2089,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2090,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2091,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2092,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2093,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2094,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2095,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2096,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2097,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2098,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2099,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2100,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2101,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2102,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2103,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2104,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
male,2105,extrap_fwd,10.398768,0.124687,-0.068720,0.000000,-0.553106,-0.083256,-0.068271,10.023347,0.344590,-0.068720,0.000000
female,1892,extrap_back,7.954833,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.710104,0.173130,-0.012609,0.000000
female,1893,extrap_back,7.976657,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.731928,0.173130,-0.012609,0.000000
female,1894,extrap_back,7.998481,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.753752,0.173130,-0.012609,0.000000
female,1895,extrap_back,8.020305,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.775576,0.173130,-0.012609,0.000000
female,1896,extrap_back,8.042130,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.797400,0.173130,-0.012609,0.000000
female,1897,extrap_back,8.063954,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.819225,0.173130,-0.012609,0.000000
female,1898,extrap_back,8.085778,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.841049,0.173130,-0.012609,0.000000
female,1899,extrap_back,8.107602,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.862873,0.173130,-0.012609,0.000000
female,1900,extrap_back,8.129426,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.884697,0.173130,-0.012609,0.000000
female,1901,extrap_back,8.151251,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.906521,0.173130,-0.012609,0.000000
female,1902,extrap_back,8.173075,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.928346,0.173130,-0.012609,0.000000
female,1903,extrap_back,8.194899,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.950170,0.173130,-0.012609,0.000000
female,1904,extrap_back,8.216723,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.971994,0.173130,-0.012609,0.000000
female,1905,extrap_back,8.238547,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,7.993818,0.173130,-0.012609,0.000000
female,1906,extrap_back,8.260372,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.015642,0.173130,-0.012609,0.000000
female,1907,extrap_back,8.282196,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.037467,0.173130,-0.012609,0.000000
female,1908,extrap_back,8.304020,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.059291,0.173130,-0.012609,0.000000
female,1909,extrap_back,8.325844,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.081115,0.173130,-0.012609,0.000000
female,1910,extrap_back,8.347668,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.102939,0.173130,-0.012609,0.000000
female,1911,extrap_back,8.369493,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.124763,0.173130,-0.012609,0.000000
female,1912,extrap_back,8.391317,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.146588,0.173130,-0.012609,0.000000
female,1913,extrap_back,8.413141,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.168412,0.173130,-0.012609,0.000000
female,1914,extrap_back,8.434965,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.190236,0.173130,-0.012609,0.000000
female,1915,extrap_back,8.456789,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.212060,0.173130,-0.012609,0.000000
female,1916,extrap_back,8.478614,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.233884,0.173130,-0.012609,0.000000
female,1917,extrap_back,8.500438,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.255709,0.173130,-0.012609,0.000000
female,1918,extrap_back,8.522262,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.277533,0.173130,-0.012609,0.000000
female,1919,extrap_back,8.544086,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.299357,0.173130,-0.012609,0.000000
female,1920,extrap_back,8.565910,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.321181,0.173130,-0.012609,0.000000
female,1921,extrap_back,8.587735,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.343005,0.173130,-0.012609,0.000000
female,1922,extrap_back,8.609559,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.364830,0.173130,-0.012609,0.000000
female,1923,extrap_back,8.631383,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.386654,0.173130,-0.012609,0.000000
female,1924,extrap_back,8.653207,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.408478,0.173130,-0.012609,0.000000
female,1925,extrap_back,8.675031,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.430302,0.173130,-0.012609,0.000000
female,1926,extrap_back,8.696856,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.452126,0.173130,-0.012609,0.000000
female,1927,extrap_back,8.718680,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.473951,0.173130,-0.012609,0.000000
female,1928,extrap_back,8.740504,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.495775,0.173130,-0.012609,0.000000
female,1929,extrap_back,8.762328,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.517599,0.173130,-0.012609,0.000000
female,1930,extrap_back,8.784152,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.539423,0.173130,-0.012609,0.000000
female,1931,extrap_back,8.805977,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.561247,0.173130,-0.012609,0.000000
female,1932,extrap_back,8.827801,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.583072,0.173130,-0.012609,0.000000
female,1933,extrap_back,8.849625,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.604896,0.173130,-0.012609,0.000000
female,1934,extrap_back,8.871449,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.626720,0.173130,-0.012609,0.000000
female,1935,extrap_back,8.893273,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.648544,0.173130,-0.012609,0.000000
female,1936,extrap_back,8.915098,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.670368,0.173130,-0.012609,0.000000
female,1937,extrap_back,8.936922,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.692193,0.173130,-0.012609,0.000000
female,1938,extrap_back,8.871266,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.626536,0.173130,-0.012609,0.000000
female,1939,extrap_back,8.944209,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.699479,0.173130,-0.012609,0.000000
female,1940,extrap_back,8.991465,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.746736,0.173130,-0.012609,0.000000
female,1941,extrap_back,9.026983,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.782254,0.173130,-0.012609,0.000000
female,1942,extrap_back,9.032484,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.787755,0.173130,-0.012609,0.000000
female,1943,extrap_back,9.097124,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.852395,0.173130,-0.012609,0.000000
female,1944,extrap_back,9.120643,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.875914,0.173130,-0.012609,0.000000
female,1945,extrap_back,9.055967,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.811238,0.173130,-0.012609,0.000000
female,1946,extrap_back,9.039329,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.794600,0.173130,-0.012609,0.000000
female,1947,extrap_back,9.094221,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.849492,0.173130,-0.012609,0.000000
female,1948,extrap_back,9.138715,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.893986,0.173130,-0.012609,0.000000
female,1949,extrap_back,9.170164,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.925435,0.173130,-0.012609,0.000000
female,1950,extrap_back,9.220636,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,8.975907,0.173130,-0.012609,0.000000
female,1951,extrap_back,9.273921,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,9.029192,0.173130,-0.012609,0.000000
female,1952,extrap_back,9.300060,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,9.055331,0.173130,-0.012609,0.000000
female,1953,extrap_back,9.344658,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,9.099929,0.173130,-0.012609,0.000000
female,1954,extrap_back,9.350221,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,9.105492,0.173130,-0.012609,0.000000
female,1955,extrap_back,9.388241,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,9.143511,0.173130,-0.012609,0.000000
female,1956,extrap_back,9.432505,0.132781,-0.012609,0.000000,-0.053636,-0.482974,0.021874,9.187775,0.173130,-0.012609,0.000000
female,1957,fit,9.434687,0.124846,-0.003588,0.000000,-0.121538,-0.554836,0.008853,9.225748,0.136328,-0.003588,0.000000
female,1958,fit,9.439342,0.138063,-0.006226,0.000000,-0.088236,-0.562519,0.025044,9.202503,0.157986,-0.006226,0.000000
female,1959,fit,9.472397,0.137411,-0.021571,0.000000,-0.008287,-0.449970,0.022383,9.197318,0.206438,-0.021571,0.000000
female,1960,fit,9.456508,0.128470,-0.010697,0.000000,-0.106315,-0.484943,0.031978,9.223572,0.162700,-0.010697,0.000000
female,1961,fit,9.500100,0.135115,-0.020964,0.000000,0.056196,-0.362600,0.021112,9.230248,0.202200,-0.020964,0.000000
female,1962,fit,9.506129,0.134913,-0.011640,0.000000,-0.064986,-0.471430,0.029119,9.260470,0.172161,-0.011640,0.000000
female,1963,fit,9.544618,0.129516,-0.021109,0.000000,-0.108104,-0.369442,0.015849,9.283353,0.197065,-0.021109,0.000000
female,1964,fit,9.528628,0.129683,-0.009373,0.000000,-0.279728,-0.383946,0.051646,9.297140,0.159677,-0.009373,0.000000
female,1965,fit,9.554399,0.116240,-0.011502,0.000000,-0.441893,-0.295146,0.042478,9.338970,0.153046,-0.011502,0.000000
female,1966,fit,9.563343,0.109272,0.001012,0.000000,-0.578996,-0.299639,0.047058,9.391099,0.106034,0.001012,0.000000
female,1967,fit,9.600401,0.101783,-0.003160,0.000000,-0.534897,-0.195709,0.052821,9.429459,0.111895,-0.003160,0.000000
female,1968,fit,9.611434,0.109257,0.026684,0.000000,-0.731154,-0.372629,0.048004,9.504934,0.023868,0.026684,0.000000
female,1969,fit,9.627370,0.116674,0.017591,0.000000,-0.672202,-0.288214,0.059648,9.485725,0.060383,0.017591,0.000000
female,1970,fit,9.641693,0.115842,0.018216,0.000000,-0.724285,-0.304683,0.066546,9.502979,0.057551,0.018216,0.000000
female,1971,fit,9.694463,0.119434,0.014136,0.000000,-0.781957,-0.303902,0.074474,9.539557,0.074199,0.014136,0.000000
female,1972,fit,9.696312,0.122883,0.015486,0.000000,-0.738281,-0.300535,0.079270,9.539343,0.073328,0.015486,0.000000
female,1973,fit,9.732790,0.123980,0.004435,0.000000,-0.663923,-0.375009,0.075471,9.545776,0.109788,0.004435,0.000000
female,1974,fit,9.756991,0.138344,-0.011254,0.000000,-0.552566,-0.375009,0.073093,9.506830,0.174357,-0.011254,0.000000
female,1975,fit,9.778601,0.129488,-0.003221,0.000000,-0.699487,-0.375009,0.059166,9.563174,0.139795,-0.003221,0.000000
female,1976,fit,9.807743,0.127325,-0.010832,0.000000,-0.828978,-0.375009,0.062830,9.576293,0.161987,-0.010832,0.000000
female,1977,fit,9.794296,0.125029,-0.006505,0.000000,-0.845754,-0.375009,0.072258,9.577597,0.145845,-0.006505,0.000000
female,1978,fit,9.816849,0.118426,-0.006948,0.000000,-0.828574,-0.375009,0.041781,9.609581,0.140660,-0.006948,0.000000
female,1979,fit,9.830853,0.118607,-0.003175,0.000000,-0.928875,-0.375009,0.045513,9.632954,0.128767,-0.003175,0.000000
female,1980,fit,9.844158,0.118568,-0.010848,0.000000,-0.878411,-0.375009,0.027797,9.626678,0.153282,-0.010848,0.000000
female,1981,fit,9.853621,0.112859,-0.011118,0.000000,-0.881971,-0.375009,0.025736,9.644585,0.148437,-0.011118,0.000000
female,1982,fit,9.839704,0.110265,-0.004663,0.000000,-0.908156,-0.375009,0.041552,9.651343,0.125187,-0.004663,0.000000
female,1983,fit,9.869362,0.104522,-0.015476,0.000000,-0.846752,-0.375009,0.025579,9.662508,0.154045,-0.015476,0.000000
female,1984,extrap_fwd,9.894381,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.690455,0.141943,-0.009056,0.000000
female,1985,extrap_fwd,9.902753,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.698827,0.141943,-0.009056,0.000000
female,1986,extrap_fwd,9.927994,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.724068,0.141943,-0.009056,0.000000
female,1987,extrap_fwd,9.948165,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.744239,0.141943,-0.009056,0.000000
female,1988,extrap_fwd,9.962501,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.758574,0.141943,-0.009056,0.000000
female,1989,extrap_fwd,9.962520,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.758594,0.141943,-0.009056,0.000000
female,1990,extrap_fwd,9.953195,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.749269,0.141943,-0.009056,0.000000
female,1991,extrap_fwd,9.946162,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.742236,0.141943,-0.009056,0.000000
female,1992,extrap_fwd,9.968002,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.764076,0.141943,-0.009056,0.000000
female,1993,extrap_fwd,9.963178,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.759252,0.141943,-0.009056,0.000000
female,1994,extrap_fwd,9.983278,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.779352,0.141943,-0.009056,0.000000
female,1995,extrap_fwd,10.004764,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.800838,0.141943,-0.009056,0.000000
female,1996,extrap_fwd,10.020006,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.816080,0.141943,-0.009056,0.000000
female,1997,extrap_fwd,10.056783,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.852857,0.141943,-0.009056,0.000000
female,1998,extrap_fwd,10.109452,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.905526,0.141943,-0.009056,0.000000
female,1999,extrap_fwd,10.146078,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.942152,0.141943,-0.009056,0.000000
female,2000,extrap_fwd,10.175248,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.971322,0.141943,-0.009056,0.000000
female,2001,extrap_fwd,10.172194,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.968268,0.141943,-0.009056,0.000000
female,2002,extrap_fwd,10.166030,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.962104,0.141943,-0.009056,0.000000
female,2003,extrap_fwd,10.174605,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.970679,0.141943,-0.009056,0.000000
female,2004,extrap_fwd,10.196602,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,9.992676,0.141943,-0.009056,0.000000
female,2005,extrap_fwd,10.209145,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.005219,0.141943,-0.009056,0.000000
female,2006,extrap_fwd,10.231890,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.027964,0.141943,-0.009056,0.000000
female,2007,extrap_fwd,10.248938,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.045012,0.141943,-0.009056,0.000000
female,2008,extrap_fwd,10.239145,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.035219,0.141943,-0.009056,0.000000
female,2009,extrap_fwd,10.219288,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.015362,0.141943,-0.009056,0.000000
female,2010,extrap_fwd,10.227170,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.023244,0.141943,-0.009056,0.000000
female,2011,extrap_fwd,10.233431,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.029504,0.141943,-0.009056,0.000000
female,2012,extrap_fwd,10.250744,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.046818,0.141943,-0.009056,0.000000
female,2013,extrap_fwd,10.246553,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.042627,0.141943,-0.009056,0.000000
female,2014,extrap_fwd,10.269547,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.065621,0.141943,-0.009056,0.000000
female,2015,extrap_fwd,10.299929,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.096002,0.141943,-0.009056,0.000000
female,2016,extrap_fwd,10.302149,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.098223,0.141943,-0.009056,0.000000
female,2017,extrap_fwd,10.318802,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.114876,0.141943,-0.009056,0.000000
female,2018,extrap_fwd,10.334534,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.130608,0.141943,-0.009056,0.000000
female,2019,extrap_fwd,10.353797,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.149871,0.141943,-0.009056,0.000000
female,2020,extrap_fwd,10.372182,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.168256,0.141943,-0.009056,0.000000
female,2021,extrap_fwd,10.420608,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.216682,0.141943,-0.009056,0.000000
female,2022,extrap_fwd,10.407340,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.203414,0.141943,-0.009056,0.000000
female,2023,extrap_fwd,10.408839,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.204913,0.141943,-0.009056,0.000000
female,2024,extrap_fwd,10.420768,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.216842,0.141943,-0.009056,0.000000
female,2025,extrap_fwd,10.436838,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.232912,0.141943,-0.009056,0.000000
female,2026,extrap_fwd,10.453302,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.249376,0.141943,-0.009056,0.000000
female,2027,extrap_fwd,10.469569,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.265643,0.141943,-0.009056,0.000000
female,2028,extrap_fwd,10.485147,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.281221,0.141943,-0.009056,0.000000
female,2029,extrap_fwd,10.501020,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.297094,0.141943,-0.009056,0.000000
female,2030,extrap_fwd,10.516598,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.312672,0.141943,-0.009056,0.000000
female,2031,extrap_fwd,10.531881,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.327955,0.141943,-0.009056,0.000000
female,2032,extrap_fwd,10.545093,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.341167,0.141943,-0.009056,0.000000
female,2033,extrap_fwd,10.557417,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.353491,0.141943,-0.009056,0.000000
female,2034,extrap_fwd,10.569642,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.365716,0.141943,-0.009056,0.000000
female,2035,extrap_fwd,10.581867,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.377941,0.141943,-0.009056,0.000000
female,2036,extrap_fwd,10.594092,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.390166,0.141943,-0.009056,0.000000
female,2037,extrap_fwd,10.606317,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.402391,0.141943,-0.009056,0.000000
female,2038,extrap_fwd,10.618443,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.414517,0.141943,-0.009056,0.000000
female,2039,extrap_fwd,10.630569,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.426643,0.141943,-0.009056,0.000000
female,2040,extrap_fwd,10.642498,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.438572,0.141943,-0.009056,0.000000
female,2041,extrap_fwd,10.654229,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.450302,0.141943,-0.009056,0.000000
female,2042,extrap_fwd,10.665762,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.461836,0.141943,-0.009056,0.000000
female,2043,extrap_fwd,10.677196,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.473270,0.141943,-0.009056,0.000000
female,2044,extrap_fwd,10.688433,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.484507,0.141943,-0.009056,0.000000
female,2045,extrap_fwd,10.699472,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.495546,0.141943,-0.009056,0.000000
female,2046,extrap_fwd,10.710412,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.506485,0.141943,-0.009056,0.000000
female,2047,extrap_fwd,10.721351,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.517425,0.141943,-0.009056,0.000000
female,2048,extrap_fwd,10.732291,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.528365,0.141943,-0.009056,0.000000
female,2049,extrap_fwd,10.743231,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.539305,0.141943,-0.009056,0.000000
female,2050,extrap_fwd,10.754171,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.550245,0.141943,-0.009056,0.000000
female,2051,extrap_fwd,10.765111,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.561185,0.141943,-0.009056,0.000000
female,2052,extrap_fwd,10.776051,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.572125,0.141943,-0.009056,0.000000
female,2053,extrap_fwd,10.786991,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.583065,0.141943,-0.009056,0.000000
female,2054,extrap_fwd,10.797931,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.594005,0.141943,-0.009056,0.000000
female,2055,extrap_fwd,10.808772,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.604846,0.141943,-0.009056,0.000000
female,2056,extrap_fwd,10.819712,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.615786,0.141943,-0.009056,0.000000
female,2057,extrap_fwd,10.830652,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.626726,0.141943,-0.009056,0.000000
female,2058,extrap_fwd,10.841691,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.637765,0.141943,-0.009056,0.000000
female,2059,extrap_fwd,10.852829,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.648902,0.141943,-0.009056,0.000000
female,2060,extrap_fwd,10.863966,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.660040,0.141943,-0.009056,0.000000
female,2061,extrap_fwd,10.875203,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.671277,0.141943,-0.009056,0.000000
female,2062,extrap_fwd,10.886440,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.682513,0.141943,-0.009056,0.000000
female,2063,extrap_fwd,10.897676,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.693750,0.141943,-0.009056,0.000000
female,2064,extrap_fwd,10.909012,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.705086,0.141943,-0.009056,0.000000
female,2065,extrap_fwd,10.920347,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.716421,0.141943,-0.009056,0.000000
female,2066,extrap_fwd,10.931683,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.727757,0.141943,-0.009056,0.000000
