sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
male,2012,extrap_fwd,10.641195,0.166261,-0.067785,0.000000,10.201649,0.383172,-0.067785,0.000000
male,2013,extrap_fwd,10.637005,0.166261,-0.067785,0.000000,10.197458,0.383172,-0.067785,0.000000
male,2014,extrap_fwd,10.659998,0.166261,-0.067785,0.000000,10.220452,0.383172,-0.067785,0.000000
male,2015,extrap_fwd,10.690380,0.166261,-0.067785,0.000000,10.250834,0.383172,-0.067785,0.000000
male,2016,extrap_fwd,10.692601,0.166261,-0.067785,0.000000,10.253055,0.383172,-0.067785,0.000000
male,2017,extrap_fwd,10.709254,0.166261,-0.067785,0.000000,10.269707,0.383172,-0.067785,0.000000
male,2018,extrap_fwd,10.724985,0.166261,-0.067785,0.000000,10.285439,0.383172,-0.067785,0.000000
male,2019,extrap_fwd,10.744249,0.166261,-0.067785,0.000000,10.304703,0.383172,-0.067785,0.000000
male,2020,extrap_fwd,10.762633,0.166261,-0.067785,0.000000,10.323087,0.383172,-0.067785,0.000000
male,2021,extrap_fwd,10.811060,0.166261,-0.067785,0.000000,10.371514,0.383172,-0.067785,0.000000
male,2022,extrap_fwd,10.797792,0.166261,-0.067785,0.000000,10.358246,0.383172,-0.067785,0.000000
male,2023,extrap_fwd,10.799291,0.166261,-0.067785,0.000000,10.359744,0.383172,-0.067785,0.000000
male,2024,extrap_fwd,10.811219,0.166261,-0.067785,0.000000,10.371673,0.383172,-0.067785,0.000000
male,2025,extrap_fwd,10.827290,0.166261,-0.067785,0.000000,10.387743,0.383172,-0.067785,0.000000
male,2026,extrap_fwd,10.843753,0.166261,-0.067785,0.000000,10.404207,0.383172,-0.067785,0.000000
male,2027,extrap_fwd,10.860020,0.166261,-0.067785,0.000000,10.420474,0.383172,-0.067785,0.000000
male,2028,extrap_fwd,10.875598,0.166261,-0.067785,0.000000,10.436052,0.383172,-0.067785,0.000000
male,2029,extrap_fwd,10.891472,0.166261,-0.067785,0.000000,10.451925,0.383172,-0.067785,0.000000
male,2030,extrap_fwd,10.907050,0.166261,-0.067785,0.000000,10.467503,0.383172,-0.067785,0.000000
male,2031,extrap_fwd,10.922332,0.166261,-0.067785,0.000000,10.482786,0.383172,-0.067785,0.000000
male,2032,extrap_fwd,10.935545,0.166261,-0.067785,0.000000,10.495998,0.383172,-0.067785,0.000000
male,2033,extrap_fwd,10.947868,0.166261,-0.067785,0.000000,10.508322,0.383172,-0.067785,0.000000
male,2034,extrap_fwd,10.960093,0.166261,-0.067785,0.000000,10.520547,0.383172,-0.067785,0.000000
male,2035,extrap_fwd,10.972318,0.166261,-0.067785,0.000000,10.532772,0.383172,-0.067785,0.000000
male,2036,extrap_fwd,10.984543,0.166261,-0.067785,0.000000,10.544997,0.383172,-0.067785,0.000000
male,2037,extrap_fwd,10.996768,0.166261,-0.067785,0.000000,10.557222,0.383172,-0.067785,0.000000
male,2038,extrap_fwd,11.008894,0.166261,-0.067785,0.000000,10.569348,0.383172,-0.067785,0.000000
male,2039,extrap_fwd,11.021021,0.166261,-0.067785,0.000000,10.581474,0.383172,-0.067785,0.000000
male,2040,extrap_fwd,11.032949,0.166261,-0.067785,0.000000,10.593403,0.383172,-0.067785,0.000000
male,2041,extrap_fwd,11.044680,0.166261,-0.067785,0.000000,10.605134,0.383172,-0.067785,0.000000
male,2042,extrap_fwd,11.056213,0.166261,-0.067785,0.000000,10.616667,0.383172,-0.067785,0.000000
male,2043,extrap_fwd,11.067648,0.166261,-0.067785,0.000000,10.628101,0.383172,-0.067785,0.000000
male,2044,extrap_fwd,11.078884,0.166261,-0.067785,0.000000,10.639338,0.383172,-0.067785,0.000000
male,2045,extrap_fwd,11.089923,0.166261,-0.067785,0.000000,10.650377,0.383172,-0.067785,0.000000
male,2046,extrap_fwd,11.100863,0.166261,-0.067785,0.000000,10.661317,0.383172,-0.067785,0.000000
male,2047,extrap_fwd,11.111803,0.166261,-0.067785,0.000000,10.672257,0.383172,-0.067785,0.000000
male,2048,extrap_fwd,11.122743,0.166261,-0.067785,0.000000,10.683197,0.383172,-0.067785,0.000000
male,2049,extrap_fwd,11.133683,0.166261,-0.067785,0.000000,10.694137,0.383172,-0.067785,0.000000
male,2050,extrap_fwd,11.144623,0.166261,-0.067785,0.000000,10.705077,0.383172,-0.067785,0.000000
male,2051,extrap_fwd,11.155563,0.166261,-0.067785,0.000000,10.716016,0.383172,-0.067785,0.000000
male,2052,extrap_fwd,11.166503,0.166261,-0.067785,0.000000,10.726956,0.383172,-0.067785,0.000000
male,2053,extrap_fwd,11.177443,0.166261,-0.067785,0.000000,10.737896,0.383172,-0.067785,0.000000
male,2054,extrap_fwd,11.188383,0.166261,-0.067785,0.000000,10.748836,0.383172,-0.067785,0.000000
male,2055,extrap_fwd,11.199224,0.166261,-0.067785,0.000000,10.759677,0.383172,-0.067785,0.000000
male,2056,extrap_fwd,11.210164,0.166261,-0.067785,0.000000,10.770617,0.383172,-0.067785,0.000000
male,2057,extrap_fwd,11.221104,0.166261,-0.067785,0.000000,10.781557,0.383172,-0.067785,0.000000
male,2058,extrap_fwd,11.232142,0.166261,-0.067785,0.000000,10.792596,0.383172,-0.067785,0.000000
male,2059,extrap_fwd,11.243280,0.166261,-0.067785,0.000000,10.803734,0.383172,-0.067785,0.000000
male,2060,extrap_fwd,11.254418,0.166261,-0.067785,0.000000,10.814872,0.383172,-0.067785,0.000000
male,2061,extrap_fwd,11.265655,0.166261,-0.067785,0.000000,10.826108,0.383172,-0.067785,0.000000
male,2062,extrap_fwd,11.276891,0.166261,-0.067785,0.000000,10.837345,0.383172,-0.067785,0.000000
male,2063,extrap_fwd,11.288128,0.166261,-0.067785,0.000000,10.848581,0.383172,-0.067785,0.000000
male,2064,extrap_fwd,11.299463,0.166261,-0.067785,0.000000,10.859917,0.383172,-0.067785,0.000000
male,2065,extrap_fwd,11.310799,0.166261,-0.067785,0.000000,10.871252,0.383172,-0.067785,0.000000
male,2066,extrap_fwd,11.322134,0.166261,-0.067785,0.000000,10.882588,0.383172,-0.067785,0.000000
male,2067,extrap_fwd,11.333470,0.166261,-0.067785,0.000000,10.893923,0.383172,-0.067785,0.000000
male,2068,extrap_fwd,11.344805,0.166261,-0.067785,0.000000,10.905259,0.383172,-0.067785,0.000000
male,2069,extrap_fwd,11.356141,0.166261,-0.067785,0.000000,10.916594,0.383172,-0.067785,0.000000
male,2070,extrap_fwd,11.367476,0.166261,-0.067785,0.000000,10.927930,0.383172,-0.067785,0.000000
male,2071,extrap_fwd,11.378812,0.166261,-0.067785,0.000000,10.939266,0.383172,-0.067785,0.000000
male,2072,extrap_fwd,11.390049,0.166261,-0.067785,0.000000,10.950502,0.383172,-0.067785,0.000000
male,2073,extrap_fwd,11.401285,0.166261,-0.067785,0.000000,10.961739,0.383172,-0.067785,0.000000
male,2074,extrap_fwd,11.412522,0.166261,-0.067785,0.000000,10.972975,0.383172,-0.067785,0.000000
male,2075,extrap_fwd,11.423857,0.166261,-0.067785,0.000000,10.984311,0.383172,-0.067785,0.000000
male,2076,extrap_fwd,11.435193,0.166261,-0.067785,0.000000,10.995646,0.383172,-0.067785,0.000000
male,2077,extrap_fwd,11.446528,0.166261,-0.067785,0.000000,11.006982,0.383172,-0.067785,0.000000
male,2078,extrap_fwd,11.457864,0.166261,-0.067785,0.000000,11.018317,0.383172,-0.067785,0.000000
male,2079,extrap_fwd,11.469100,0.166261,-0.067785,0.000000,11.029554,0.383172,-0.067785,0.000000
