sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
male,2048,extrap_fwd,11.085643,0.190389,-0.060904,0.000000,10.625107,0.385281,-0.060904,0.000000
male,2049,extrap_fwd,11.096583,0.190389,-0.060904,0.000000,10.636047,0.385281,-0.060904,0.000000
male,2050,extrap_fwd,11.107523,0.190389,-0.060904,0.000000,10.646987,0.385281,-0.060904,0.000000
male,2051,extrap_fwd,11.118462,0.190389,-0.060904,0.000000,10.657926,0.385281,-0.060904,0.000000
male,2052,extrap_fwd,11.129402,0.190389,-0.060904,0.000000,10.668866,0.385281,-0.060904,0.000000
male,2053,extrap_fwd,11.140342,0.190389,-0.060904,0.000000,10.679806,0.385281,-0.060904,0.000000
male,2054,extrap_fwd,11.151282,0.190389,-0.060904,0.000000,10.690746,0.385281,-0.060904,0.000000
male,2055,extrap_fwd,11.162123,0.190389,-0.060904,0.000000,10.701587,0.385281,-0.060904,0.000000
male,2056,extrap_fwd,11.173063,0.190389,-0.060904,0.000000,10.712527,0.385281,-0.060904,0.000000
male,2057,extrap_fwd,11.184003,0.190389,-0.060904,0.000000,10.723467,0.385281,-0.060904,0.000000
male,2058,extrap_fwd,11.195042,0.190389,-0.060904,0.000000,10.734506,0.385281,-0.060904,0.000000
male,2059,extrap_fwd,11.206180,0.190389,-0.060904,0.000000,10.745644,0.385281,-0.060904,0.000000
male,2060,extrap_fwd,11.217318,0.190389,-0.060904,0.000000,10.756782,0.385281,-0.060904,0.000000
male,2061,extrap_fwd,11.228554,0.190389,-0.060904,0.000000,10.768018,0.385281,-0.060904,0.000000
male,2062,extrap_fwd,11.239791,0.190389,-0.060904,0.000000,10.779255,0.385281,-0.060904,0.000000
male,2063,extrap_fwd,11.251027,0.190389,-0.060904,0.000000,10.790491,0.385281,-0.060904,0.000000
male,2064,extrap_fwd,11.262363,0.190389,-0.060904,0.000000,10.801827,0.385281,-0.060904,0.000000
male,2065,extrap_fwd,11.273698,0.190389,-0.060904,0.000000,10.813162,0.385281,-0.060904,0.000000
male,2066,extrap_fwd,11.285034,0.190389,-0.060904,0.000000,10.824498,0.385281,-0.060904,0.000000
male,2067,extrap_fwd,11.296369,0.190389,-0.060904,0.000000,10.835833,0.385281,-0.060904,0.000000
male,2068,extrap_fwd,11.307705,0.190389,-0.060904,0.000000,10.847169,0.385281,-0.060904,0.000000
male,2069,extrap_fwd,11.319040,0.190389,-0.060904,0.000000,10.858504,0.385281,-0.060904,0.000000
male,2070,extrap_fwd,11.330376,0.190389,-0.060904,0.000000,10.869840,0.385281,-0.060904,0.000000
male,2071,extrap_fwd,11.341711,0.190389,-0.060904,0.000000,10.881175,0.385281,-0.060904,0.000000
male,2072,extrap_fwd,11.352948,0.190389,-0.060904,0.000000,10.892412,0.385281,-0.060904,0.000000
male,2073,extrap_fwd,11.364185,0.190389,-0.060904,0.000000,10.903649,0.385281,-0.060904,0.000000
male,2074,extrap_fwd,11.375421,0.190389,-0.060904,0.000000,10.914885,0.385281,-0.060904,0.000000
male,2075,extrap_fwd,11.386757,0.190389,-0.060904,0.000000,10.926221,0.385281,-0.060904,0.000000
male,2076,extrap_fwd,11.398092,0.190389,-0.060904,0.000000,10.937556,0.385281,-0.060904,0.000000
male,2077,extrap_fwd,11.409428,0.190389,-0.060904,0.000000,10.948892,0.385281,-0.060904,0.000000
male,2078,extrap_fwd,11.420763,0.190389,-0.060904,0.000000,10.960227,0.385281,-0.060904,0.000000
male,2079,extrap_fwd,11.432000,0.190389,-0.060904,0.000000,10.971464,0.385281,-0.060904,0.000000
male,2080,extrap_fwd,11.443237,0.190389,-0.060904,0.000000,10.982701,0.385281,-0.060904,0.000000
male,2081,extrap_fwd,11.454473,0.190389,-0.060904,0.000000,10.993937,0.385281,-0.060904,0.000000
male,2082,extrap_fwd,11.465710,0.190389,-0.060904,0.000000,11.005174,0.385281,-0.060904,0.000000
male,2083,extrap_fwd,11.476947,0.190389,-0.060904,0.000000,11.016411,0.385281,-0.060904,0.000000
male,2084,extrap_fwd,11.488183,0.190389,-0.060904,0.000000,11.027647,0.385281,-0.060904,0.000000
male,2085,extrap_fwd,11.499420,0.190389,-0.060904,0.000000,11.038884,0.385281,-0.060904,0.000000
male,2086,extrap_fwd,11.510656,0.190389,-0.060904,0.000000,11.050120,0.385281,-0.060904,0.000000
male,2087,extrap_fwd,11.521893,0.190389,-0.060904,0.000000,11.061357,0.385281,-0.060904,0.000000
male,2088,extrap_fwd,11.533130,0.190389,-0.060904,0.000000,11.072594,0.385281,-0.060904,0.000000
male,2089,extrap_fwd,11.544366,0.190389,-0.060904,0.000000,11.083830,0.385281,-0.060904,0.000000
male,2090,extrap_fwd,11.555504,0.190389,-0.060904,0.000000,11.094968,0.385281,-0.060904,0.000000
male,2091,extrap_fwd,11.566642,0.190389,-0.060904,0.000000,11.106106,0.385281,-0.060904,0.000000
male,2092,extrap_fwd,11.577780,0.190389,-0.060904,0.000000,11.117244,0.385281,-0.060904,0.000000
male,2093,extrap_fwd,11.588917,0.190389,-0.060904,0.000000,11.128381,0.385281,-0.060904,0.000000
male,2094,extrap_fwd,11.600055,0.190389,-0.060904,0.000000,11.139519,0.385281,-0.060904,0.000000
male,2095,extrap_fwd,11.611193,0.190389,-0.060904,0.000000,11.150657,0.385281,-0.060904,0.000000
male,2096,extrap_fwd,11.622331,0.190389,-0.060904,0.000000,11.161795,0.385281,-0.060904,0.000000
male,2097,extrap_fwd,11.633468,0.190389,-0.060904,0.000000,11.172932,0.385281,-0.060904,0.000000
male,2098,extrap_fwd,11.644606,0.190389,-0.060904,0.000000,11.184070,0.385281,-0.060904,0.000000
male,2099,extrap_fwd,11.655744,0.190389,-0.060904,0.000000,11.195208,0.385281,-0.060904,0.000000
male,2100,extrap_fwd,11.666882,0.190389,-0.060904,0.000000,11.206346,0.385281,-0.060904,0.000000
male,2101,extrap_fwd,11.678019,0.190389,-0.060904,0.000000,11.217483,0.385281,-0.060904,0.000000
male,2102,extrap_fwd,11.689157,0.190389,-0.060904,0.000000,11.228621,0.385281,-0.060904,0.000000
male,2103,extrap_fwd,11.700295,0.190389,-0.060904,0.000000,11.239759,0.385281,-0.060904,0.000000
male,2104,extrap_fwd,11.711433,0.190389,-0.060904,0.000000,11.250897,0.385281,-0.060904,0.000000
male,2105,extrap_fwd,11.722570,0.190389,-0.060904,0.000000,11.262034,0.385281,-0.060904,0.000000
female,1892,extrap_back,7.717171,0.206242,-0.018192,0.000000,7.340613,0.264455,-0.018192,0.000000
female,1893,extrap_back,7.738995,0.206242,-0.018192,0.000000,7.362438,0.264455,-0.018192,0.000000
female,1894,extrap_back,7.760819,0.206242,-0.018192,0.000000,7.384262,0.264455,-0.018192,0.000000
female,1895,extrap_back,7.782644,0.206242,-0.018192,0.000000,7.406086,0.264455,-0.018192,0.000000
female,1896,extrap_back,7.804468,0.206242,-0.018192,0.000000,7.427910,0.264455,-0.018192,0.000000
female,1897,extrap_back,7.826292,0.206242,-0.018192,0.000000,7.449734,0.264455,-0.018192,0.000000
female,1898,extrap_back,7.848116,0.206242,-0.018192,0.000000,7.471559,0.264455,-0.018192,0.000000
female,1899,extrap_back,7.869940,0.206242,-0.018192,0.000000,7.493383,0.264455,-0.018192,0.000000
female,1900,extrap_back,7.891765,0.206242,-0.018192,0.000000,7.515207,0.264455,-0.018192,0.000000
female,1901,extrap_back,7.913589,0.206242,-0.018192,0.000000,7.537031,0.264455,-0.018192,0.000000
female,1902,extrap_back,7.935413,0.206242,-0.018192,0.000000,7.558855,0.264455,-0.018192,0.000000
female,1903,extrap_back,7.957237,0.206242,-0.018192,0.000000,7.580680,0.264455,-0.018192,0.000000
female,1904,extrap_back,7.979061,0.206242,-0.018192,0.000000,7.602504,0.264455,-0.018192,0.000000
female,1905,extrap_back,8.000886,0.206242,-0.018192,0.000000,7.624328,0.264455,-0.018192,0.000000
female,1906,extrap_back,8.022710,0.206242,-0.018192,0.000000,7.646152,0.264455,-0.018192,0.000000
female,1907,extrap_back,8.044534,0.206242,-0.018192,0.000000,7.667976,0.264455,-0.018192,0.000000
female,1908,extrap_back,8.066358,0.206242,-0.018192,0.000000,7.689801,0.264455,-0.018192,0.000000
female,1909,extrap_back,8.088182,0.206242,-0.018192,0.000000,7.711625,0.264455,-0.018192,0.000000
female,1910,extrap_back,8.110007,0.206242,-0.018192,0.000000,7.733449,0.264455,-0.018192,0.000000
female,1911,extrap_back,8.131831,0.206242,-0.018192,0.000000,7.755273,0.264455,-0.018192,0.000000
female,1912,extrap_back,8.153655,0.206242,-0.018192,0.000000,7.777097,0.264455,-0.018192,0.000000
female,1913,extrap_back,8.175479,0.206242,-0.018192,0.000000,7.798922,0.264455,-0.018192,0.000000
female,1914,extrap_back,8.197303,0.206242,-0.018192,0.000000,7.820746,0.264455,-0.018192,0.000000
female,1915,extrap_back,8.219128,0.206242,-0.018192,0.000000,7.842570,0.264455,-0.018192,0.000000
female,1916,extrap_back,8.240952,0.206242,-0.018192,0.000000,7.864394,0.264455,-0.018192,0.000000
female,1917,extrap_back,8.262776,0.206242,-0.018192,0.000000,7.886218,0.264455,-0.018192,0.000000
female,1918,extrap_back,8.284600,0.206242,-0.018192,0.000000,7.908043,0.264455,-0.018192,0.000000
female,1919,extrap_back,8.306424,0.206242,-0.018192,0.000000,7.929867,0.264455,-0.018192,0.000000
female,1920,extrap_back,8.328249,0.206242,-0.018192,0.000000,7.951691,0.264455,-0.018192,0.000000
female,1921,extrap_back,8.350073,0.206242,-0.018192,0.000000,7.973515,0.264455,-0.018192,0.000000
female,1922,extrap_back,8.371897,0.206242,-0.018192,0.000000,7.995339,0.264455,-0.018192,0.000000
female,1923,extrap_back,8.393721,0.206242,-0.018192,0.000000,8.017164,0.264455,-0.018192,0.000000
